experimentTag,experiment.modelId,scaleSize,evidenceId,evidenceLabel,evidenceTitle,rubricId,rubric.qualityStats,rubric.stages,abstained,decodedScores,expertAgreementProb
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k572jg0nf4h2ym44z7885a10q980rb0j,E1,Why Fascists Always Come for the Socialists First,jh7aff6em29shrgcgd0t0bvd4980tjvb,"{""discriminabilityScore"": 0.85, ""observabilityScore"": 0.9}","[{""criteria"": [""Rare alignment between government rhetoric and exclusionary groups"", ""single incidents involving restrictions on dissent"", ""ad hoc references to nationalist symbolism in official settings""], ""label"": ""Isolated Occurrences""}, {""criteria"": [""Repeated alignment between policies and exclusionary ideologies"", ""documented increase in restrictive regulations on protest or media"", ""visible expansion of nationalist symbols in government activities""], ""label"": ""Emerging Patterns""}, {""criteria"": [""Widespread, coordinated enforcement of exclusionary policies"", ""frequent public alignment between state and paramilitary or ideological groups"", ""persistent restrictions on civic organizations"", ""consistent use of nationalist rhetoric by officials""], ""label"": ""Systematic Application""}, {""criteria"": [""Routine embedding of exclusionary policies within law"", ""national coordination across multiple institutions"", ""regular deployment of state resources to support ideological alignment"", ""continual preemption of dissent in news reporting"", ""sustained presence of paramilitary-aligned groups in governance""], ""label"": ""Institutionalization of Practices""}]",False,"[2, 4, 3]",0.98
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k574xvfx9vf33b2n0zdwvn1tg980r67r,E4,Surgical coup in the fascist backyard,jh7aff6em29shrgcgd0t0bvd4980tjvb,"{""discriminabilityScore"": 0.85, ""observabilityScore"": 0.9}","[{""criteria"": [""Rare alignment between government rhetoric and exclusionary groups"", ""single incidents involving restrictions on dissent"", ""ad hoc references to nationalist symbolism in official settings""], ""label"": ""Isolated Occurrences""}, {""criteria"": [""Repeated alignment between policies and exclusionary ideologies"", ""documented increase in restrictive regulations on protest or media"", ""visible expansion of nationalist symbols in government activities""], ""label"": ""Emerging Patterns""}, {""criteria"": [""Widespread, coordinated enforcement of exclusionary policies"", ""frequent public alignment between state and paramilitary or ideological groups"", ""persistent restrictions on civic organizations"", ""consistent use of nationalist rhetoric by officials""], ""label"": ""Systematic Application""}, {""criteria"": [""Routine embedding of exclusionary policies within law"", ""national coordination across multiple institutions"", ""regular deployment of state resources to support ideological alignment"", ""continual preemption of dissent in news reporting"", ""sustained presence of paramilitary-aligned groups in governance""], ""label"": ""Institutionalization of Practices""}]",False,[2],0.8
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k577ar6sd8zrs3wtx5azjf6vy180s3cx,E6,"Colombia, Cuba and Mexico: Are these Trump's next targets?",jh7aff6em29shrgcgd0t0bvd4980tjvb,"{""discriminabilityScore"": 0.85, ""observabilityScore"": 0.9}","[{""criteria"": [""Rare alignment between government rhetoric and exclusionary groups"", ""single incidents involving restrictions on dissent"", ""ad hoc references to nationalist symbolism in official settings""], ""label"": ""Isolated Occurrences""}, {""criteria"": [""Repeated alignment between policies and exclusionary ideologies"", ""documented increase in restrictive regulations on protest or media"", ""visible expansion of nationalist symbols in government activities""], ""label"": ""Emerging Patterns""}, {""criteria"": [""Widespread, coordinated enforcement of exclusionary policies"", ""frequent public alignment between state and paramilitary or ideological groups"", ""persistent restrictions on civic organizations"", ""consistent use of nationalist rhetoric by officials""], ""label"": ""Systematic Application""}, {""criteria"": [""Routine embedding of exclusionary policies within law"", ""national coordination across multiple institutions"", ""regular deployment of state resources to support ideological alignment"", ""continual preemption of dissent in news reporting"", ""sustained presence of paramilitary-aligned groups in governance""], ""label"": ""Institutionalization of Practices""}]",False,"[2, 3]",0.3
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k57bmy54855mgvatcfje51x17n80rggf,E8,"As Trump Expands Imperial Aggression in Venezuela, Corporate Media Fall in Line",jh70jhm2ff0mk2ds12zwtr2hg980v7j3,"{""discriminabilityScore"": 0.75, ""observabilityScore"": 0.8}","[{""criteria"": [""Singular event reported"", ""lacks official endorsement"", ""disconnected from formal institutions""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Notable increase in frequency"", ""recurring rhetoric by officials"", ""informal organizational involvement"", ""limited policy discussion""], ""label"": ""Emergent Alignment""}, {""criteria"": [""Consistent policy proposals"", ""official institutional participation"", ""regular enforcement actions"", ""explicit public alignment with fascist features""], ""label"": ""Coordinated Pattern""}, {""criteria"": [""Enacted national policy"", ""formal integration in governance"", ""widespread institutional enforcement"", ""multi-sectoral implementation"", ""official communication strategy""], ""label"": ""Systemic Institutionalization""}]",False,"[4, 3, 2]",0.6
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k57e7way6hhvgfhh944qzqzptd80sb4h,E9,Critical Education in the Age of Trump’s Fascist Politics,jh70jhm2ff0mk2ds12zwtr2hg980v7j3,"{""discriminabilityScore"": 0.75, ""observabilityScore"": 0.8}","[{""criteria"": [""Singular event reported"", ""lacks official endorsement"", ""disconnected from formal institutions""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Notable increase in frequency"", ""recurring rhetoric by officials"", ""informal organizational involvement"", ""limited policy discussion""], ""label"": ""Emergent Alignment""}, {""criteria"": [""Consistent policy proposals"", ""official institutional participation"", ""regular enforcement actions"", ""explicit public alignment with fascist features""], ""label"": ""Coordinated Pattern""}, {""criteria"": [""Enacted national policy"", ""formal integration in governance"", ""widespread institutional enforcement"", ""multi-sectoral implementation"", ""official communication strategy""], ""label"": ""Systemic Institutionalization""}]",False,"[2, 3]",0.8
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k572jg0nf4h2ym44z7885a10q980rb0j,E1,Why Fascists Always Come for the Socialists First,jh70jhm2ff0mk2ds12zwtr2hg980v7j3,"{""discriminabilityScore"": 0.75, ""observabilityScore"": 0.8}","[{""criteria"": [""Singular event reported"", ""lacks official endorsement"", ""disconnected from formal institutions""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Notable increase in frequency"", ""recurring rhetoric by officials"", ""informal organizational involvement"", ""limited policy discussion""], ""label"": ""Emergent Alignment""}, {""criteria"": [""Consistent policy proposals"", ""official institutional participation"", ""regular enforcement actions"", ""explicit public alignment with fascist features""], ""label"": ""Coordinated Pattern""}, {""criteria"": [""Enacted national policy"", ""formal integration in governance"", ""widespread institutional enforcement"", ""multi-sectoral implementation"", ""official communication strategy""], ""label"": ""Systemic Institutionalization""}]",False,"[2, 3, 4]",0.97
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k574wzan7ncyvd1ww0rjgffrtn80r6f4,E3,The most significant question for Trump’s America in 2026: What sticks?,jh70jhm2ff0mk2ds12zwtr2hg980v7j3,"{""discriminabilityScore"": 0.75, ""observabilityScore"": 0.8}","[{""criteria"": [""Singular event reported"", ""lacks official endorsement"", ""disconnected from formal institutions""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Notable increase in frequency"", ""recurring rhetoric by officials"", ""informal organizational involvement"", ""limited policy discussion""], ""label"": ""Emergent Alignment""}, {""criteria"": [""Consistent policy proposals"", ""official institutional participation"", ""regular enforcement actions"", ""explicit public alignment with fascist features""], ""label"": ""Coordinated Pattern""}, {""criteria"": [""Enacted national policy"", ""formal integration in governance"", ""widespread institutional enforcement"", ""multi-sectoral implementation"", ""official communication strategy""], ""label"": ""Systemic Institutionalization""}]",False,[2],0.85
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k574de8fz4wnzs11ccpy0jqpad80stqj,E2,Being ‘American’,jh727jq1b0q54xtc493qbakncd80t20x,"{""discriminabilityScore"": 0.8, ""observabilityScore"": 0.85}","[{""criteria"": [""Single instance of exclusionary rhetoric by a state official"", ""isolated policy favoring one group over others"", ""rare law enforcement action citing political motives.""], ""label"": ""Isolated Institutional Signal""}, {""criteria"": [""Repeated exclusionary statements by officials"", ""multiple policy shifts privileging a specific identity"", ""increasing frequency of law enforcement targeting of organized protest.""], ""label"": ""Emerging Alignment Pattern""}, {""criteria"": [""National policies systematically excluding groups"", ""centralization of executive authority with diminished legislative/judicial oversight"", ""regular use of state media to promote uniform ideology.""], ""label"": ""Coordinated Institutional Action""}, {""criteria"": [""Synchronization of exclusionary policies across government branches"", ""formalized suppression of political opposition or minority groups"", ""state-orchestrated mobilization of paramilitary or mass organizations"", ""consistent messaging across legislative, executive, judicial, and media institutions.""], ""label"": ""Systematic Cross-Institutional Alignment""}]",False,[1],0.95
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k574xvfx9vf33b2n0zdwvn1tg980r67r,E4,Surgical coup in the fascist backyard,jh70jhm2ff0mk2ds12zwtr2hg980v7j3,"{""discriminabilityScore"": 0.75, ""observabilityScore"": 0.8}","[{""criteria"": [""Singular event reported"", ""lacks official endorsement"", ""disconnected from formal institutions""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Notable increase in frequency"", ""recurring rhetoric by officials"", ""informal organizational involvement"", ""limited policy discussion""], ""label"": ""Emergent Alignment""}, {""criteria"": [""Consistent policy proposals"", ""official institutional participation"", ""regular enforcement actions"", ""explicit public alignment with fascist features""], ""label"": ""Coordinated Pattern""}, {""criteria"": [""Enacted national policy"", ""formal integration in governance"", ""widespread institutional enforcement"", ""multi-sectoral implementation"", ""official communication strategy""], ""label"": ""Systemic Institutionalization""}]",False,"[3, 2]",0.4
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k57725xjq6zbvva7qkzyncrth580sr65,E5,Where’s the outrage?,jh70jhm2ff0mk2ds12zwtr2hg980v7j3,"{""discriminabilityScore"": 0.75, ""observabilityScore"": 0.8}","[{""criteria"": [""Singular event reported"", ""lacks official endorsement"", ""disconnected from formal institutions""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Notable increase in frequency"", ""recurring rhetoric by officials"", ""informal organizational involvement"", ""limited policy discussion""], ""label"": ""Emergent Alignment""}, {""criteria"": [""Consistent policy proposals"", ""official institutional participation"", ""regular enforcement actions"", ""explicit public alignment with fascist features""], ""label"": ""Coordinated Pattern""}, {""criteria"": [""Enacted national policy"", ""formal integration in governance"", ""widespread institutional enforcement"", ""multi-sectoral implementation"", ""official communication strategy""], ""label"": ""Systemic Institutionalization""}]",False,[2],0.7
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k577ar6sd8zrs3wtx5azjf6vy180s3cx,E6,"Colombia, Cuba and Mexico: Are these Trump's next targets?",jh70jhm2ff0mk2ds12zwtr2hg980v7j3,"{""discriminabilityScore"": 0.75, ""observabilityScore"": 0.8}","[{""criteria"": [""Singular event reported"", ""lacks official endorsement"", ""disconnected from formal institutions""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Notable increase in frequency"", ""recurring rhetoric by officials"", ""informal organizational involvement"", ""limited policy discussion""], ""label"": ""Emergent Alignment""}, {""criteria"": [""Consistent policy proposals"", ""official institutional participation"", ""regular enforcement actions"", ""explicit public alignment with fascist features""], ""label"": ""Coordinated Pattern""}, {""criteria"": [""Enacted national policy"", ""formal integration in governance"", ""widespread institutional enforcement"", ""multi-sectoral implementation"", ""official communication strategy""], ""label"": ""Systemic Institutionalization""}]",False,[2],0.85
ecc-fascism-usa-trial-gpt-4.1,gpt-4.1,4,k574xvfx9vf33b2n0zdwvn1tg980r67r,E4,Surgical coup in the fascist backyard,jh727jq1b0q54xtc493qbakncd80t20x,"{""discriminabilityScore"": 0.8, ""observabilityScore"": 0.85}","[{""criteria"": [""Single instance of exclusionary rhetoric by a state official"", ""isolated policy favoring one group over others"", ""rare law enforcement action citing political motives.""], ""label"": ""Isolated Institutional Signal""}, {""criteria"": [""Repeated exclusionary statements by officials"", ""multiple policy shifts privileging a specific identity"", ""increasing frequency of law enforcement targeting of organized protest.""], ""label"": ""Emerging Alignment Pattern""}, {""criteria"": [""National policies systematically excluding groups"", ""centralization of executive authority with diminished legislative/judicial oversight"", ""regular use of state media to promote uniform ideology.""], ""label"": ""Coordinated Institutional Action""}, {""criteria"": [""Synchronization of exclusionary policies across government branches"", ""formalized suppression of political opposition or minority groups"", ""state-orchestrated mobilization of paramilitary or mass organizations"", ""consistent messaging across legislative, executive, judicial, and media institutions.""], ""label"": ""Systematic Cross-Institutional Alignment""}]",False,"[1, 2, 4]",0.3
